PhraseId,SentenceId,Phrase,Sentiment,length
40069,1919,"this movie is a phlegmatic bore , so tedious it makes the silly spy vs. spy film The Sum of All Fears , starring Ben Affleck , seem downright Hitchcockian .",0,31
52370,2589,childhood imagination,1,2
138090,7471,"Cuaron repeatedly , perversely undercuts the joie de vivre even as he creates it , giving the movie a mournful undercurrent that places the good-time shenanigans in welcome perspective .",1,30
73889,3779,"Amid the new populist comedies that underscore the importance of family tradition and familial community , one would be hard-pressed to find a movie with a bigger , fatter heart than Barbershop .",1,33
75049,3849,"The acting in Pauline And Paulette is good all round , but what really sets the film apart is Debrauwer 's refusal to push the easy emotional buttons .",1,29
92989,4844,most moronic,0,2
61905,3131,It 's also not smart or barbed enough for older viewers -- not everyone thinks poo-poo jokes are ` edgy . ',0,22
93659,4884,"plays out ... like a high-end John Hughes comedy , a kind of Elder Bueller 's Time Out",1,18
107009,5650,"is first-rate , especially Sorvino",1,5
138353,7490,and thought-provoking film,1,3
81599,4208,that 's both charming and well acted,1,7
145490,7909,"Sparkles in its deft portrait of Tinseltown 's seasoned veterans of gossip , wealth ,",1,15
96954,5068,"'s amusing enough while you watch it , offering fine acting moments and pungent insights into modern L.A. 's show-biz and media",1,22
1333,50,"Bloody Sunday has the grace to call for prevention rather than to place blame , making it one of the best war movies ever made .",1,26
108422,5737,"bowel movements than this long-on-the-shelf , point-and-shoot exercise in gimmicky crime drama",0,12
83646,4324,"the obligatory outbursts of flatulence and the incessant , so-five-minutes-ago pop music on the soundtrack",0,15
103846,5474,the best story,1,3
132333,7135,than a mall movie designed to kill time,0,8
72874,3722,"The unique niche of self-critical , behind-the-scenes navel-gazing Kaufman has carved from Orleans ' story and his own infinite insecurity is a work of outstanding originality .",1,27
72542,3707,-LRB- Leigh -RRB- has a true talent for drawing wrenching performances from his actors -LRB- improvised over many months -RRB- and for conveying the way tiny acts of kindness make ordinary life survivable .,1,34
147722,8038,"would n't matter so much that this arrogant Richard Pryor wannabe 's routine is offensive , puerile and unimaginatively foul-mouthed if it was at least funny",0,26
92638,4826,"a distinct rarity , and an event",1,7
46390,2255,intense and engrossing head-trip,1,4
106111,5603,and unforgettable characters,1,3
3040,114,a stirring visual sequence,1,4
95777,5003,Big Fat Liar is a real charmer,1,7
74241,3803,This is standard crime drama fare ... instantly forgettable and thoroughly dull .,0,13
147313,8016,"Romantic comedy and Dogme 95 filmmaking may seem odd bedfellows , but they turn out to be delightfully compatible here",1,20
106480,5623,"'s a real shame that so much of the movie -- again , as in The Animal -- is a slapdash mess .",0,23
87324,4529,the film ascends to a kinetic life so teeming that even cranky adults may rediscover the quivering kid inside .,1,20
154800,8468,is a more fascinating look at the future than `` Bladerunner '' and one of the most high-concept sci fi adventures attempted for the screen .,1,26
93247,4862,miraculous as its DreamWorks makers,1,5
71284,3636,are as contrived and artificial as Kerrigan 's platinum-blonde hair,0,10
139525,7569,It is refreshingly undogmatic about its characters .,1,8
34184,1607,"The movie is concocted and carried out by folks worthy of scorn , and the nicest thing I can say is that I ca n't remember a single name responsible for it .",0,33
23189,1050,demonstrate how desperate the makers of this ` we 're - doing-it-for - the-cash ' sequel were,0,17
120084,6423,"a wise and powerful tale of race and culture forcefully told , with superb performances throughout",1,16
150270,8185,If you 're really renting this you 're not interested in discretion in your entertainment choices,0,16
90178,4694,A shimmeringly lovely coming-of-age portrait,1,5
116939,6239,"Most haunting about `` Fence '' is its conclusion , when we hear the ultimate fate of these girls and realize , much to our dismay , that this really did happen .",1,33
38035,1809,"Bill Morrison 's Decasia is uncompromising , difficult and unbearably beautiful .",1,12
126315,6790,", amusing , tender and heart-wrenching",1,6
33616,1577,"unfolds with all the mounting tension of an expert thriller ,",1,11
65271,3303,moving experience,1,2
128056,6889,"a story that zings all the way through with originality , humour and pathos",1,14
50158,2464,solidly entertaining and moving family drama,1,6
129201,6948,"A dull , simple-minded and stereotypical tale of drugs",0,9
21406,957,is perhaps too effective in creating an atmosphere of dust-caked stagnation and labored gentility,0,14
73880,3778,money why this distinguished actor would stoop so low,0,9
116816,6232,compelling and,1,2
148405,8075,gives a portrayal as solid and as perfect as his outstanding performance as Bond in Die Another Day,1,18
124463,6687,", inescapably gorgeous ,",1,4
37345,1772,are incredibly captivating and insanely funny,1,6
26386,1210,"A so-so , made-for-TV something posing as a real movie .",0,11
27526,1265,A dazzling dream of a documentary .,1,7
57411,2894,"A smart , steamy mix of road movie , coming-of-age story and political satire",1,14
25895,1187,"Like Rudy Yellow Lodge , Eyre needs to take a good sweat to clarify his cinematic vision before his next creation and remember the lessons of the trickster spider .",0,30
25345,1158,'s a bad sign in a thriller when you instantly know whodunit .,0,13
65646,3326,'s just too boring and obvious,0,6
43307,2092,very best,1,2
39110,1866,how low brow it is,0,5
44255,2147,"do n't need to know your Ice-T 's from your Cool-J 's to realize that as far as these shootings are concerned , something is rotten in the state of California",0,31
60232,3040,very capable nailbiter,1,3
94052,4907,useless movie,0,2
102375,5387,so muddled and derivative that few will bother thinking it all through,0,12
138658,7513,The story 's pathetic and the gags are puerile . .,0,11
126431,6797,An excellent sequel .,1,4
16765,724,with moments of genuine insight into the urban heart,1,9
14769,635,positive -LRB- if tragic -RRB- note,1,6
8240,342,With wit and empathy to spare,1,6
101582,5345,What makes the movie special,1,5
56638,2845,"smart , not cloying",1,4
16740,723,"Successfully blended satire , high camp and yet another sexual taboo into a really funny movie",1,16
90795,4724,"it dull , lifeless , and irritating",0,7
102784,5416,", Ice Age is consistently amusing and engrossing ...",1,9
2841,109,Filmmaker Tian Zhuangzhuang triumphantly returns to narrative filmmaking with a visually masterful work of quiet power .,1,17
126314,6790,"gripping , amusing , tender and heart-wrenching",1,7
105778,5584,"a badly edited , 91-minute trailer -LRB- and -RRB-",0,9
94308,4922,blatant and sickening product placement,0,5
135616,7326,"of the most beautiful , evocative works I 've seen",1,10
87005,4510,strained caper movies that 's hardly any fun to watch,0,10
96171,5024,brought down by lousy direction .,0,6
76309,3919,contains very few laughs and even less surprises,0,8
152174,8302,as a war tribute is disgusting to begin with,0,9
38139,1813,of the way it allows the mind to enter and accept another world,1,13
131622,7092,I have given this movie a rating of zero .,0,10
119925,6414,wasted like DeNiro 's once promising career and the once grand Long Beach boardwalk,0,14
99436,5213,have to see this,1,4
136297,7368,ruins itself with too many contrivances and goofy situations .,0,10
43110,2082,builds gradually until you feel fully embraced by this gentle comedy,1,11
59304,2991,the outcome of `` Intacto 's '' dangerous and seductively stylish game,1,12
48806,2383,"jaw-dropping action sequences , striking villains ,",1,7
110972,5879,it feels more like the pilot episode of a TV series than a feature film,0,15
73760,3772,it 's one of the worst of the entire franchise .,0,11
115703,6166,fabulously funny,1,2
13134,565,"Standing in the Shadows of Motown is the best kind of documentary , one that makes a depleted yesterday feel very much like a brand-new tomorrow .",1,27
80069,4125,"In that setting , their struggle is simply too ludicrous and borderline insulting .",0,14
19220,843,"Interminably bleak , to say nothing of boring .",0,9
79990,4121,"looked as beautiful , desirable , even delectable , as it does in Trouble Every Day",1,16
83194,4296,A whale of a good time for both children and parents seeking Christian-themed fun .,1,15
111370,5906,scare any sane person away,0,5
155594,8516,"Williams creates a stunning , Taxi Driver-esque portrayal of a man teetering on the edge of sanity .",1,18
28211,1298,-LRB- A -RRB- real pleasure in its laid-back way .,1,10
78811,4056,"This is a movie that refreshes the mind and spirit along with the body ,",1,15
6767,271,A mesmerizing cinematic poem from the first frame to the last,1,11
119058,6364,'s undeniable enjoyment to be had from films crammed with movie references,1,12
47032,2292,best and most exciting movies,1,5
22742,1030,"feels capable of charming the masses with star power , a pop-induced score and sentimental moments that have become a Spielberg trademark",1,22
149306,8125,An elegant and sly deadpan,1,5
116607,6219,get the first and last look at one of the most triumphant performances of Vanessa Redgrave 's career,1,18
133345,7196,", this modern mob music drama never fails to fascinate .",1,11
95309,4975,"is a hoot , and is just as good , if not better than much of what 's on Saturday morning TV especially the pseudo-educational stuff we all ca n't stand",1,31
127624,6865,do n't understand what on earth is going on,0,9
44894,2177,insult the intelligence of everyone in the audience,0,8
58499,2948,"be prescribed than recommended -- as visually bland as a dentist 's waiting room , complete with soothing Muzak and a cushion of predictable narrative rhythms",0,26
139430,7561,is a solid action pic that returns the martial arts master to top form,1,14
31181,1456,delivers a terrific performance in this fascinating portrait of a modern Lothario .,1,13
